iteration,logloss,datetime_start,datetime_complete,duration,depth,n_estimators,l2_leaf_reg,learning_rate,min_data_in_leaf,one_hot_max_size,scale_pos_weight,state
79,0.3495343617688021,2022-05-14 13:12:48.443035,2022-05-14 13:14:08.183653,0 days 00:01:19.740618,9.0,500.0,0.0065744197994020755,0.0009587616061918741,16.0,3.0,0.9138980829725387,COMPLETE
14,0.4003222650295642,2022-05-14 11:25:48.306364,2022-05-14 11:27:02.739408,0 days 00:01:14.433044,8.0,420.0,8.807010397017547e-07,0.0008729019333560919,9.0,17.0,0.8207434203689947,COMPLETE
81,0.4160467020256132,2022-05-14 13:15:22.968858,2022-05-14 13:16:40.690993,0 days 00:01:17.722135,8.0,480.0,0.024445722931128067,0.033572067964599404,18.0,2.0,0.04156177790039611,COMPLETE
20,0.4884903596271225,2022-05-14 11:33:16.370695,2022-05-14 11:34:32.016465,0 days 00:01:15.645770,10.0,270.0,0.018976440942326187,0.0007216360970710898,2.0,2.0,0.9203112921306352,COMPLETE
78,0.5715700296608253,2022-05-14 13:11:33.122677,2022-05-14 13:12:48.442905,0 days 00:01:15.320228,6.0,480.0,0.06014573400235408,0.00024652065365150463,15.0,3.0,0.8197426912758837,COMPLETE
36,0.5804871124107038,2022-05-14 11:53:26.612467,2022-05-14 11:54:38.163812,0 days 00:01:11.551345,4.0,380.0,3.290128579850905e-05,0.0003389269875778526,15.0,10.0,0.9860723606281045,COMPLETE
0,0.625519573748376,2022-05-14 11:07:30.202792,2022-05-14 11:10:04.932988,0 days 00:02:34.730196,4.0,450.0,0.00011574070288398725,0.00016717806762027332,14.0,13.0,0.16325109651860736,COMPLETE
97,0.6501129612265537,2022-05-14 14:16:35.131271,2022-05-14 14:17:53.352740,0 days 00:01:18.221469,8.0,500.0,1.4804703562741822e-08,6.910279194008578e-05,18.0,6.0,0.3291056195091465,COMPLETE
4,0.6510329654084804,2022-05-14 11:13:39.685759,2022-05-14 11:14:50.824704,0 days 00:01:11.138945,6.0,280.0,4.193619639293981e-05,0.00013004067609573508,16.0,6.0,0.6679249688930449,COMPLETE
3,0.6620655140485261,2022-05-14 11:12:27.368776,2022-05-14 11:13:39.685672,0 days 00:01:12.316896,3.0,470.0,1.0651018910100525e-05,8.07286534784257e-05,17.0,20.0,0.6670048599945629,COMPLETE
6,0.6736242653203846,2022-05-14 11:16:05.124263,2022-05-14 11:17:15.596147,0 days 00:01:10.471884,5.0,210.0,5.576046795821488e-08,8.410831541966398e-05,11.0,19.0,0.5112031375368613,COMPLETE
28,0.6770344801680049,2022-05-14 11:43:30.225886,2022-05-14 11:44:43.201139,0 days 00:01:12.975253,7.0,390.0,0.00011408954742960762,3.308376782482801e-05,12.0,10.0,0.8891342825411286,COMPLETE
41,0.6797482768388442,2022-05-14 12:20:16.801013,2022-05-14 12:21:34.675241,0 days 00:01:17.874228,9.0,370.0,0.008405036766149204,2.718314878044026e-05,13.0,3.0,0.9223237048077907,COMPLETE
16,0.6902299619214249,2022-05-14 11:28:20.197970,2022-05-14 11:29:31.621186,0 days 00:01:11.423216,6.0,320.0,3.938644294579481e-06,8.357781105835397e-06,5.0,14.0,0.03114265711919284,COMPLETE
60,0.6916076609492661,2022-05-14 12:45:21.948189,2022-05-14 12:46:49.439962,0 days 00:01:27.491773,8.0,320.0,0.07718958786080579,3.6521800984944262e-06,13.0,9.0,0.968183329087545,COMPLETE
9,0.6919800884380995,2022-05-14 11:19:39.332748,2022-05-14 11:20:58.216676,0 days 00:01:18.883928,10.0,400.0,1.4610741142808358e-07,2.088194028868246e-06,18.0,7.0,0.2382392308922578,COMPLETE
8,0.692841656106509,2022-05-14 11:18:26.731292,2022-05-14 11:19:39.332659,0 days 00:01:12.601367,10.0,150.0,2.5858711924016742e-08,1.4565252352674537e-06,14.0,4.0,0.24161343116314782,COMPLETE
38,,2022-05-14 11:55:54.534100,,,,,,,,,,RUNNING
86,,2022-05-14 13:21:58.213061,,,,,,,,,,RUNNING
