iteration,logloss,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_gain_to_split,n_estimators,num_leaves,subsample,state
25,0.17735209968463864,2022-05-13 21:24:16.493130,2022-05-13 21:26:49.383789,0 days 00:02:32.890659,5.0,0.779682493287767,0.000482204994705962,1.9284000605511735e-05,0.020281594002272474,10.0,470.0,8.39285259682243,220.0,800.0,0.8551820523404717,COMPLETE
30,0.17971140125196558,2022-05-13 21:37:01.014436,2022-05-13 21:39:46.434026,0 days 00:02:45.419590,7.0,0.6887011439955043,0.0002016079779640607,0.006262353279184166,0.011303369112138964,8.0,150.0,6.181065590632596,410.0,880.0,0.7045963709690334,COMPLETE
85,0.18100600986974072,2022-05-14 02:21:08.891975,2022-05-14 02:22:59.113461,0 days 00:01:50.221486,3.0,0.7043983702203322,2.914265112586012e-07,1.9940343829282986e-05,0.014979356922438168,5.0,170.0,0.42361411155671014,490.0,100.0,0.5585376327721819,COMPLETE
74,0.18268838195490664,2022-05-14 01:57:34.150999,2022-05-14 01:59:47.068848,0 days 00:02:12.917849,3.0,0.6955039329779066,3.256812219678429e-08,8.493182441063842e-05,0.00897126708333467,12.0,180.0,0.748354371118185,460.0,160.0,0.5547964411447045,COMPLETE
87,0.18752984509809506,2022-05-14 02:24:58.964242,2022-05-14 02:27:08.711706,0 days 00:02:09.747464,3.0,0.7457821339376675,1.2577606640970505e-07,0.0002618687205908761,0.007231270751283218,12.0,220.0,3.121301997915336,490.0,220.0,0.5002202428612474,COMPLETE
13,0.18847373342178475,2022-05-13 20:53:27.076225,2022-05-13 20:56:10.298650,0 days 00:02:43.222425,3.0,0.8929557331299572,6.506368537848141e-05,1.0534264641340424e-08,0.009373388855011246,11.0,440.0,14.97180320585797,380.0,1000.0,0.7493562712019008,COMPLETE
23,0.1941407772272025,2022-05-13 21:18:56.686507,2022-05-13 21:21:54.473724,0 days 00:02:57.787217,4.0,0.8626161312530966,5.630109399992495e-07,2.6010922388222e-07,0.007448075164803655,12.0,370.0,11.569516117193324,420.0,920.0,0.7662469303550293,COMPLETE
49,0.1942058064599877,2022-05-13 22:24:20.546407,2022-05-13 22:27:09.592728,0 days 00:02:49.046321,6.0,0.7356741633238338,0.0037916625709018457,5.053830589476055e-06,0.009265991344030599,9.0,430.0,0.9480111675875302,350.0,520.0,0.9268361515664648,COMPLETE
37,0.19653509267237482,2022-05-13 21:54:53.548644,2022-05-13 21:57:18.904115,0 days 00:02:25.355471,5.0,0.5712719328762159,3.9237129356977825e-07,2.534448182390354e-05,0.01706682629717158,8.0,380.0,2.8387856490436283,210.0,820.0,0.8693862169767408,COMPLETE
29,0.19889021278608923,2022-05-13 21:34:47.661416,2022-05-13 21:37:01.014268,0 days 00:02:13.352852,6.0,0.8708756736133616,0.07137063523138093,0.0003268503637210238,0.03968218884819979,3.0,370.0,2.9852776188561227,200.0,780.0,0.8279346920899388,COMPLETE
81,0.26123086126688916,2022-05-14 02:12:34.812536,2022-05-14 02:14:52.196601,0 days 00:02:17.384065,3.0,0.6328409336599305,4.077786932690795e-08,8.367409072779797e-05,0.0034814538389150193,12.0,100.0,1.7023084153626087,490.0,300.0,0.6709073273090231,COMPLETE
46,0.261241061042768,2022-05-13 22:17:05.406370,2022-05-13 22:19:23.720055,0 days 00:02:18.313685,6.0,0.7189178107097804,0.005984641462922268,8.457419495968153e-07,0.012438090204297259,8.0,420.0,1.2604331576568732,140.0,580.0,0.9030948784696808,COMPLETE
50,0.2660051567451693,2022-05-13 22:27:09.592897,2022-05-13 22:29:55.996905,0 days 00:02:46.404008,8.0,0.6068386753698494,0.06915958087836244,5.16545361646405e-07,0.0052580933443056,11.0,330.0,1.7167849140868205,320.0,800.0,0.5444290959627106,COMPLETE
26,0.3021204480683379,2022-05-13 21:26:49.383965,2022-05-13 21:29:27.876881,0 days 00:02:38.492916,6.0,0.7250145141772222,0.0024745150441931366,0.00039497530511084777,0.00420849822666049,8.0,410.0,10.351983523386092,310.0,740.0,0.8892867281087083,COMPLETE
36,0.3168099921893054,2022-05-13 21:52:27.633326,2022-05-13 21:54:53.548506,0 days 00:02:25.915180,7.0,0.6374556347931473,0.0003573248682949799,0.00016185777554653398,0.006330390212144024,9.0,430.0,5.428326895533833,190.0,620.0,0.9481079655312507,COMPLETE
35,0.38539408946184145,2022-05-13 21:49:52.566751,2022-05-13 21:52:27.633191,0 days 00:02:35.066440,5.0,0.5956805605408786,0.001292981647662306,8.344223493539043e-06,0.0031629397735954187,9.0,420.0,4.62098611799437,260.0,360.0,0.9340630454245499,COMPLETE
7,0.39637099417617166,2022-05-13 20:38:52.484589,2022-05-13 20:41:49.765117,0 days 00:02:57.280528,8.0,0.6654699626813612,3.459029388818407e-08,0.0003981198195207332,0.0015664760581722335,12.0,390.0,7.461157578081549,480.0,540.0,0.6614805117208995,COMPLETE
17,0.4224638596758441,2022-05-13 21:03:56.487961,2022-05-13 21:06:30.437280,0 days 00:02:33.949319,4.0,0.8402752792833736,0.0001314392141404855,8.089927522172875e-08,0.0022484516793345025,10.0,330.0,9.478348475837178,270.0,720.0,0.8129596441752119,COMPLETE
4,0.4399351320687513,2022-05-13 20:31:39.232872,2022-05-13 20:33:49.581330,0 days 00:02:10.348458,5.0,0.4734389283756555,1.256668068986936e-07,0.08687966858868132,0.004908139306679949,4.0,400.0,12.559995453725126,160.0,460.0,0.8942386786588893,COMPLETE
40,0.5489774307987688,2022-05-13 22:02:03.529609,2022-05-13 22:04:41.572609,0 days 00:02:38.043000,5.0,0.6633595033814457,1.6313898543330083e-07,6.456269860624128e-05,0.000964298431338965,11.0,500.0,4.448282947810057,280.0,340.0,0.8368174607324089,COMPLETE
14,0.5763652656371286,2022-05-13 20:56:10.298778,2022-05-13 20:58:55.085327,0 days 00:02:44.786549,3.0,0.7985557318229275,7.0439560639693625e-06,1.138821439060232e-07,0.0005829122872708461,11.0,340.0,12.266893598413315,340.0,840.0,0.7880137158852137,COMPLETE
28,0.5812804601069904,2022-05-13 21:32:02.503962,2022-05-13 21:34:47.661253,0 days 00:02:45.157291,4.0,0.7041236547442574,6.112759125072714e-05,3.3197402583158303e-07,0.0007404970731444965,11.0,310.0,6.830650424097824,260.0,640.0,0.7925938215932634,COMPLETE
88,0.6060628542782471,2022-05-14 02:27:08.711855,2022-05-14 02:29:12.821453,0 days 00:02:04.109598,3.0,0.6475368446419705,1.3441004502421109e-08,0.00010723412989473449,0.0003285389910626983,12.0,130.0,0.9549348611626036,460.0,180.0,0.5431749775971593,COMPLETE
33,0.6679273270342058,2022-05-13 21:44:46.868551,2022-05-13 21:47:20.351500,0 days 00:02:33.482949,6.0,0.8103874672942689,1.4679814243546679e-06,3.25489644498416e-06,0.00015755725714193628,9.0,460.0,3.6325197013666006,240.0,760.0,0.9131164600320353,COMPLETE
18,0.6703450334875674,2022-05-13 21:06:30.437390,2022-05-13 21:09:02.093168,0 days 00:02:31.655778,7.0,0.4033889582709885,0.019026218077318885,6.449587455457347e-05,0.00017890944754513888,10.0,350.0,7.499717803396643,230.0,680.0,0.8841821173761251,COMPLETE
90,0.6770186263238743,2022-05-14 02:31:23.497860,2022-05-14 02:33:20.348500,0 days 00:01:56.850640,3.0,0.6832434567089367,5.60415073967075e-08,0.00042421711542766385,6.086553281957116e-05,12.0,200.0,0.3366364193777167,410.0,140.0,0.5768548354538741,COMPLETE
0,0.6836479093544681,2022-05-13 20:21:52.142657,2022-05-13 20:24:14.316429,0 days 00:02:22.173772,6.0,0.5039747754715598,5.986385367641777e-08,4.209218138428988e-06,4.686686647651158e-05,4.0,130.0,10.865523363080953,390.0,780.0,0.8316829910500285,COMPLETE
1,0.6864262210760181,2022-05-13 20:24:14.316564,2022-05-13 20:26:36.933722,0 days 00:02:22.617158,4.0,0.6242808680073675,0.0006698616474302393,1.059050519985405e-06,4.488031324335248e-05,9.0,260.0,4.021197637946559,240.0,120.0,0.9499142228734596,COMPLETE
39,0.6866334072251127,2022-05-13 21:59:40.836431,2022-05-13 22:02:03.529470,0 days 00:02:22.693039,9.0,0.5414082252533872,1.2858365131632284e-05,4.650981278468984e-06,4.3148255512168174e-05,7.0,250.0,6.282524724296284,250.0,460.0,0.9081123547603686,COMPLETE
79,0.6903791227046882,2022-05-14 02:08:29.734383,2022-05-14 02:10:32.293276,0 days 00:02:02.558893,3.0,0.5777152209194665,1.9208539923301784e-07,0.0002978333947864949,1.0081495298724625e-05,12.0,200.0,3.0801893755882546,430.0,200.0,0.5495092660537348,COMPLETE
5,0.6912242397184829,2022-05-13 20:33:49.581444,2022-05-13 20:36:46.359400,0 days 00:02:56.777956,5.0,0.7374628970894248,1.0880485630328657e-07,1.769839616145413e-06,5.64509990249601e-06,9.0,300.0,4.900250953541255,500.0,540.0,0.5710642164799088,COMPLETE
2,0.6915174174376358,2022-05-13 20:26:36.933836,2022-05-13 20:29:24.036208,0 days 00:02:47.102372,8.0,0.5557863047382958,0.0005634990903737497,4.008885046416056e-06,5.552428141588039e-06,9.0,180.0,0.3930637669669801,470.0,220.0,0.6694498802184412,COMPLETE
6,0.6923015916229097,2022-05-13 20:36:46.359512,2022-05-13 20:38:52.484480,0 days 00:02:06.124968,10.0,0.46949744493887885,1.3193308528229297e-05,5.2351523248414995e-05,1.4433894184328906e-05,5.0,490.0,1.8388038318281874,110.0,180.0,0.8539207394647401,COMPLETE
8,0.692314412608799,2022-05-13 20:41:49.765232,2022-05-13 20:44:12.502429,0 days 00:02:22.737197,6.0,0.5884229050010674,1.0264276097725267e-08,0.004500594513602617,4.606611034059409e-06,7.0,210.0,0.6125875226160338,290.0,440.0,0.5085187651489463,COMPLETE
